baseline,ticket_id,product,component,priority,expected_assignee,predicted_assignee,rank,reciprocal_rank,is_top1_correct,is_hit_at_3,is_hit_at_5,is_hit_at_10,error_type,ranked_candidates,title
global_majority,bmo_1885401,core,javascript engine,--,dev_0006,dev_0060,9,0.1111111111111111,False,False,False,True,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,JSString::dumpCharsNoQuote stack exhaustion
global_majority,bmo_1885403,firefox,profile backup,--,dev_0041,dev_0060,,0.0,False,False,False,False,cold_start_component,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Add legacy telemetry mirror for browser.backup.prof_d_disk_space Glean probe
global_majority,bmo_1885409,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45109 - [css-scroll-snap-2] Switch snapchanged to updated SnapEvent interface
global_majority,bmo_1885412,core,layout,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45111 - Add new print mode grid overflow test
global_majority,bmo_1885416,core,dom: credential management,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45112 - [FedCM] Don't allow popups for mediation:silent or without user gesture
global_majority,bmo_1885441,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45114 - [css-scroll-snap-2] Switch snapchanging to updated SnapEvents interface
global_majority,bmo_1885443,core,javascript engine,--,dev_0024,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"Assertion failure: mModuleScript->HadImportMap() == childScript->HadImportMap(), at /builds/worker/checkouts/gecko/js/loader/ModuleLoadRequest.cpp:219"
global_majority,bmo_1885446,core,graphics: canvaswebgl,P2,dev_0009,dev_0060,,0.0,False,False,False,False,long_tail_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,webgl.unpackColorSpace not supported
global_majority,bmo_1885447,core,graphics: color management,P1,dev_0027,dev_0060,,0.0,False,False,False,False,long_tail_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Tonemap/color-manage webgl sdr/wcg output into Display profile as pre-compositor post-process.
global_majority,bmo_1885451,core,graphics: webrender,P2,dev_0009,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,ExternalSurfaces can't be relied on to reach e.g. DCLayerTree
global_majority,bmo_1885475,core,javascript engine,P1,dev_0006,dev_0060,9,0.1111111111111111,False,False,False,True,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[loongarch] Failed to dumpValue for floating-point value
global_majority,bmo_1885489,core,javascript engine: jit,P1,dev_0004,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"Assertion failure: isInt32(), at js/Value.h:942"
global_majority,bmo_1885490,core,graphics,--,dev_0052,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Add a capability to disable RemoteTexture recycling
global_majority,bmo_1885491,core,graphics: canvaswebgl,P1,dev_0027,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Ship webgl.drawingBufferColorSpace
global_majority,bmo_1885500,core,graphics: webgpu,--,dev_0052,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"[WebGPU] with sw-wr and dx12-no-readback, webgpu demo  will crash the whole browser"
global_majority,bmo_1885502,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45119 - Avoid firing blur & focusout events when removing a node
global_majority,bmo_1885505,firefox,pdf viewer,P1,dev_0011,dev_0060,4,0.25,False,False,True,True,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Screen readers will not read highlighted text inside a PDF
global_majority,bmo_1885507,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45120 - [css-position-anchor] anchor-default -> position-anchor
global_majority,bmo_1885521,core,widget: gtk,--,dev_0019,dev_0060,2,0.5,False,True,True,True,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"Use GetWidgetScreen in Element.screen, so as to make it work on Wayland."
global_majority,bmo_1885526,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45122 - View-transitions should only be allowed when page is visible
global_majority,bmo_1885529,core,networking: dns,P2,dev_0059,dev_0060,,0.0,False,False,False,False,wrong_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Investigate increase in DNS queueing time with native HTTPS records
global_majority,bmo_1885545,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45125 - Fix separator handling for legacy syntax colors
global_majority,bmo_1885546,core,graphics: canvas2d,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45126 - CanvasGradient addColorStop supports color-mix
global_majority,bmo_1885548,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45127 - Simplify control flow in parts of ColorFunctionParser
global_majority,bmo_1885549,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"[wpt-sync] Sync PR 45124 - Revert ""[PEPC] Add restrictions to word-spacing for PEPC"""
global_majority,bmo_1885558,core,dom: animation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45129 - Port flaky animations/reponsive tests to WPT
global_majority,bmo_1885598,core,dom: navigation,--,dev_0057,dev_0060,,0.0,False,False,False,False,long_tail_assignee,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Improve and Clean up some privileged-mozilla-content-process code
global_majority,bmo_1885600,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45133 - Attempt to de-flake sandbox top navigation WPTs.
global_majority,bmo_1885601,core,css transitions and animations,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45134 - Port flaky animations/stability tests to WPT
component_majority,bmo_1884275,core,audio/video: playback,P2,dev_0003,dev_0003,1,1.0,True,True,True,True,correct,dev_0003|dev_0048|dev_0010|dev_0009|dev_0022|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038,Crash in [@ D3DKMTUnregisterTrimNotification]
component_majority,bmo_1884278,firefox,firefox view,P3,dev_0007,dev_0047,3,0.3333333333333333,False,True,True,True,long_tail_assignee,dev_0047|dev_0033|dev_0007|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0055,Add an exception from a11y_checks for clicks on a not focusable pinned media button on Firefox View
component_majority,bmo_1884281,core,dom: editor,--,dev_0040,dev_0040,1,1.0,True,True,True,True,correct,dev_0040|dev_0060|dev_0017|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,"Assertion failure: mStart.EqualsOrIsBefore(mEnd), at /builds/worker/workspace/obj-build/dist/include/mozilla/EditorDOMPoint.h:1290"
component_majority,bmo_1884297,core,gecko profiler,--,dev_0043,dev_0019,2,0.5,False,True,True,True,long_tail_assignee,dev_0019|dev_0043|dev_0048|dev_0060|dev_0054|dev_0011|dev_0038|dev_0007|dev_0055|dev_0006,tools/profiler/core/platform.cpp:118:12: fatal error: 'nsCocoaFeatures.h' file not found
component_majority,bmo_1884314,core,graphics: text,--,dev_0026,dev_0026,1,1.0,True,True,True,True,correct,dev_0026|dev_0043|dev_0057|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,IOSPlatformFontList::InitSystemFontNames and IOSPlatformFontList::GetDefaultFontForPlatform return empty strings
component_majority,bmo_1884322,firefox,firefox view,--,dev_0033,dev_0047,2,0.5,False,True,True,True,wrong_assignee,dev_0047|dev_0033|dev_0007|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0055,Any key will toggle mute/unmute button in Fx View
component_majority,bmo_1884347,core,security: process sandboxing,P1,dev_0028,dev_0028,1,1.0,True,True,True,True,correct,dev_0028|dev_0023|dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,AppArmor user namespace creation restrictions cause many applications (including Firefox tabs) to crash with SIGTRAP or SIGSEGV
component_majority,bmo_1884349,core,networking: http,P1,dev_0034,dev_0034,1,1.0,True,True,True,True,correct,dev_0034|dev_0021|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,firefox didn't load any page
component_majority,bmo_1884360,core,javascript engine,P2,dev_0025,dev_0006,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0006|dev_0004|dev_0025|dev_0053|dev_0024|dev_0042|dev_0059|dev_0050|dev_0058|dev_0060,Reimplement Array.prototype.sort with a JIT trampoline
component_majority,bmo_1884368,core,javascript engine: jit,--,dev_0025,dev_0004,2,0.5,False,True,True,True,wrong_assignee,dev_0004|dev_0025|dev_0042|dev_0024|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048,Retire jit::GetPcScript and PcScriptCache
component_majority,bmo_1884407,firefox,profile backup,P1,dev_0041,dev_0060,,0.0,False,False,False,False,cold_start_component,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Add a probe to measure available disk space for profile directory storage device
component_majority,bmo_1884417,firefox,tabbed browser,P2,dev_0015,dev_0015,1,1.0,True,True,True,True,correct,dev_0015|dev_0007|dev_0041|dev_0039|dev_0006|dev_0019|dev_0060|dev_0054|dev_0011|dev_0038,Address UX feedback for Tab Hover Preview
component_majority,bmo_1884427,core,javascript: gc,P1,dev_0024,dev_0024,1,1.0,True,True,True,True,correct,dev_0024|dev_0053|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,Crash [@ js::CheckTracedThing]
component_majority,bmo_1884435,firefox,address bar,P1,dev_0001,dev_0001,1,1.0,True,True,True,True,correct,dev_0001|dev_0012|dev_0039|dev_0007|dev_0032|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038,Remove bounding box / stroke from Yelp Suggestions UI
component_majority,bmo_1884452,core,widget: gtk,P3,dev_0019,dev_0055,2,0.5,False,True,True,True,wrong_assignee,dev_0055|dev_0019|dev_0013|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0006,Provide about:config entry to disable changing of titlebar buttons in firefox for every themes
component_majority,bmo_1884457,core,javascript: gc,P3,dev_0024,dev_0024,1,1.0,True,True,True,True,correct,dev_0024|dev_0053|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,Potential use of uninitialized storage on self-assignment in MarkStack::operator=()
component_majority,bmo_1884464,core,graphics: text,--,dev_0019,dev_0026,5,0.2,False,False,True,True,long_tail_assignee,dev_0026|dev_0043|dev_0057|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,Make worker font loads more similar to style system font loads.
component_majority,bmo_1884466,core,dom: web authentication,P3,dev_0029,dev_0029,1,1.0,True,True,True,True,correct,dev_0029|dev_0014|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Implement getClientCapabilities
component_majority,bmo_1884496,core,xpconnect,--,dev_0054,dev_0006,5,0.2,False,False,True,True,long_tail_assignee,dev_0006|dev_0022|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Switch to do_importESModule in extension files and drop do_importModule
component_majority,bmo_1884505,core,layout,--,dev_0021,dev_0060,6,0.16666666666666666,False,False,False,True,wrong_assignee,dev_0060|dev_0019|dev_0002|dev_0013|dev_0022|dev_0021|dev_0005|dev_0043|dev_0054|dev_0011,Perma infrastructure/reftest-zoom/clamp-full-zoom-001.html | Testing infrastructure/reftest-zoom/clamp-full-zoom-001.html == infrastructure/reftest-zoom/clamp-full-zoom-001-ref.html when when Gecko 125 merges to Beta on 2024-03-18
component_majority,bmo_1884518,core,javascript: webassembly,P1,dev_0049,dev_0049,1,1.0,True,True,True,True,correct,dev_0049|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Invalid stack pointer when delegate is combined with try_table and params
component_majority,bmo_1884539,core,layout: form controls,--,dev_0026,dev_0019,,0.0,False,False,False,False,long_tail_assignee,dev_0019|dev_0013|dev_0002|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,<select> popups don't respect minimum font size
component_majority,bmo_1884553,core,javascript engine,P3,dev_0004,dev_0006,2,0.5,False,True,True,True,wrong_assignee,dev_0006|dev_0004|dev_0025|dev_0053|dev_0024|dev_0042|dev_0059|dev_0050|dev_0058|dev_0060,"Assertion failure: js::gc::IsCellPointerValid(&obj), at js/Value.h:633 with CalendarFields"
component_majority,bmo_1884565,core,javascript: webassembly,P1,dev_0049,dev_0049,1,1.0,True,True,True,True,correct,dev_0049|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Assertion failure: aIndex < mLength (issue 1883785 patch bypass)
component_majority,bmo_1884574,core,dom: web authentication,P1,dev_0029,dev_0029,1,1.0,True,True,True,True,correct,dev_0029|dev_0014|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Firefox crashes after clicking `Create a passkey` in Google Account > Security > Passkeys
component_majority,bmo_1884600,core,graphics,--,dev_0052,dev_0005,2,0.5,False,True,True,True,wrong_assignee,dev_0005|dev_0052|dev_0038|dev_0027|dev_0009|dev_0043|dev_0037|dev_0055|dev_0060|dev_0019,Block NVIDIA RTX Video Super Resolution depends on driver version
component_majority,bmo_1884624,core,widget: cocoa,P3,dev_0009,dev_0009,1,1.0,True,True,True,True,correct,dev_0009|dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,[macOS 14] Crash in [@ __CFCheckCFInfoPACSignature] and [@ _CFAssertMismatchedTypeID] on 124 branch and up
component_majority,bmo_1884628,core,networking: dns,P1,dev_0034,dev_0059,,0.0,False,False,False,False,long_tail_assignee,dev_0059|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,Crash Report [@ pthread_kill@@GLIBC_2.34 | raise | __netlink_assert_response ]
component_majority,bmo_1884631,core,widget: cocoa,P3,dev_0019,dev_0009,2,0.5,False,True,True,True,long_tail_assignee,dev_0009|dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,Consider removing WindowType::Sheet (native macOS sheet support)
component_majority,bmo_1884635,core,widget: cocoa,--,dev_0019,dev_0009,2,0.5,False,True,True,True,long_tail_assignee,dev_0009|dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,[macOS] XUL notification does not stay frontmost
component_majority,bmo_1884645,core,networking,P2,dev_0059,dev_0021,2,0.5,False,True,True,True,wrong_assignee,dev_0021|dev_0059|dev_0034|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,Send an observer notification with the decodedBodySize before calling OnStopRequest listeners
component_majority,bmo_1884649,core,javascript engine: jit,P1,dev_0004,dev_0004,1,1.0,True,True,True,True,correct,dev_0004|dev_0025|dev_0042|dev_0024|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048,"Assertion failure: from->hasLatin1Chars(), at builtin/String.cpp:570"
component_majority,bmo_1884652,core,xul,--,dev_0019,dev_0019,1,1.0,True,True,True,True,correct,dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Remove support for titlebars on panels.
component_majority,bmo_1884671,firefox,sidebar,--,dev_0047,dev_0047,1,1.0,True,True,True,True,correct,dev_0047|dev_0033|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Create pref and directory for the new sidebar
component_majority,bmo_1884693,core,privacy: anti-tracking,--,dev_0058,dev_0036,5,0.2,False,False,True,True,wrong_assignee,dev_0036|dev_0008|dev_0020|dev_0057|dev_0058|dev_0015|dev_0025|dev_0060|dev_0019|dev_0054,Collect more fingerprintable pref values
component_majority,bmo_1884701,firefox,search,P3,dev_0054,dev_0054,1,1.0,True,True,True,True,correct,dev_0054|dev_0032|dev_0007|dev_0019|dev_0060|dev_0011|dev_0038|dev_0048|dev_0055|dev_0006,Simplify removing engines during reload engines with search-config-v2
component_majority,bmo_1884705,firefox,remote settings client,--,dev_0054,dev_0054,1,1.0,True,True,True,True,correct,dev_0054|dev_0060|dev_0019|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Add a function to allow getting attachments from the cache or dumps without downloading them
component_majority,bmo_1884719,core,audio/video: playback,P1,dev_0003,dev_0003,1,1.0,True,True,True,True,correct,dev_0003|dev_0048|dev_0010|dev_0009|dev_0022|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038,[wmfme] ensure the hardware decoding is available before starting the media engine
component_majority,bmo_1884725,core,dom: web authentication,--,dev_0029,dev_0029,1,1.0,True,True,True,True,correct,dev_0029|dev_0014|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,"In Windows, passkeys authentication under Firefox in anonymous/private mode is logged as it was non-private to Windows Log Event"
component_majority,bmo_1884732,core,dom: content processes,--,dev_0057,dev_0046,,0.0,False,False,False,False,long_tail_assignee,dev_0046|dev_0035|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Add logging for window actor messages
component_majority,bmo_1884734,core,dom: css object model,P4,dev_0060,dev_0019,2,0.5,False,True,True,True,wrong_assignee,dev_0019|dev_0060|dev_0013|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,"[wpt-sync] Sync PR 45028 - Revert ""Return currentcolor as a computed value on computedStyleMap"""
component_majority,bmo_1884736,core,dom: service workers,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 44998 - Add WPT for the length of router rules
component_majority,bmo_1884737,core,graphics: canvas2d,P3,dev_0005,dev_0038,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0038|dev_0060|dev_0005|dev_0026|dev_0058|dev_0052|dev_0019|dev_0054|dev_0011|dev_0048,Ensure CanvasChild::ReturnDataSurfaceShmem is threadsafe
component_majority,bmo_1884746,core,javascript: gc,P2,dev_0024,dev_0024,1,1.0,True,True,True,True,correct,dev_0024|dev_0053|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,"Assertion failure: !zone->uniqueIds().has(tgt), at gc/StableCellHasher-inl.h:140"
component_majority,bmo_1884759,core,networking: http,--,dev_0019,dev_0034,4,0.25,False,False,True,True,long_tail_assignee,dev_0034|dev_0021|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Don't use a mutex to handle parse promise blocking.
component_majority,bmo_1884765,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 44991 - update test to expect shadow trees to find document keyframes
component_majority,bmo_1884774,core,dom: networking,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,"[wpt-sync] Sync PR 44997 - Reapply ""ReadableStream should be cancelled on aborting fetch streaming upload"""
component_majority,bmo_1884776,core,layout: text and fonts,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0026|dev_0022|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,[wpt-sync] Sync PR 44995 - Ensure the -webkit-text-stroke property is computed properly.
component_majority,bmo_1884777,core,javascript: webassembly,P1,dev_0049,dev_0049,1,1.0,True,True,True,True,correct,dev_0049|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,Update wasm-smith
component_majority,bmo_1884778,core,graphics: text,P5,dev_0043,dev_0026,2,0.5,False,True,True,True,wrong_assignee,dev_0026|dev_0043|dev_0057|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007,Permanent /builds/worker/checkouts/gecko/gfx/thebes/gfxPlatformMac.cpp:123:46: error: allocating an object of abstract class type 'PlatformFontListClass' (aka 'IOSPlatformFontList')
component_majority,bmo_1884781,firefox,theme,--,dev_0019,dev_0019,1,1.0,True,True,True,True,correct,dev_0019|dev_0060|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,Remove unused rule in windows/browser.css
component_majority,bmo_1884783,core,javascript: webassembly,P3,dev_0049,dev_0049,1,1.0,True,True,True,True,correct,dev_0049|dev_0025|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055,AnyRef::fromUint32Trunace assumes that unknown architectures are 32-bit
component_majority,bmo_1884786,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 44993 - @font-face tests for shadow dom
component_majority,bmo_1884792,core,css parsing and computation,P3,dev_0019,dev_0060,2,0.5,False,True,True,True,wrong_assignee,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,Remove chrome-only :-moz-lwtheme pseudo-class
component_majority,bmo_1884794,core,dom: credential management,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 44994 - [FedCM] Split button flow web tests into multiple files
component_majority,bmo_1884797,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,"[wpt-sync] Sync PR 45004 - [css-anchor-position] Apply position-try-options, not position-fallback"
component_majority,bmo_1884809,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45014 - [css-color-5] relative color : multiply channel keywords by percentages
component_majority,bmo_1884811,core,svg,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0037|dev_0038|dev_0013|dev_0019|dev_0054|dev_0011|dev_0048|dev_0007|dev_0055,[wpt-sync] Sync PR 45015 - Fix `animateColor` test to work across browsers
component_majority,bmo_1884813,core,graphics: webrender,--,dev_0052,dev_0043,,0.0,False,False,False,False,long_tail_assignee,dev_0043|dev_0056|dev_0009|dev_0038|dev_0037|dev_0005|dev_0060|dev_0019|dev_0054|dev_0011,"Assertion failure: false (MOZ_ASSERT_UNREACHABLE: unexpected to be called), at /builds/worker/checkouts/gecko/gfx/webrender_bindings/WebRenderAPI.cpp:547"
component_majority,bmo_1884819,core,dom: css object model,P4,dev_0060,dev_0019,2,0.5,False,True,True,True,wrong_assignee,dev_0019|dev_0060|dev_0013|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006,[wpt-sync] Sync PR 45030 - Add `getComputedStyle()` cases with lacking leading colons
component_majority,bmo_1884826,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45020 - [css-nesting-1] Change serialization of relative selectors within nesting.
component_majority,bmo_1884827,core,graphics: canvas2d,P4,dev_0060,dev_0038,2,0.5,False,True,True,True,wrong_assignee,dev_0038|dev_0060|dev_0005|dev_0026|dev_0058|dev_0052|dev_0019|dev_0054|dev_0011|dev_0048,[wpt-sync] Sync PR 45009 - Migrate Canvas WebGPU Access tests into WebGPU test directory.
component_majority,bmo_1884828,core,dom: credential management,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048|dev_0007|dev_0055|dev_0006|dev_0022,[wpt-sync] Sync PR 45008 - [RWI] Make navigator.identity.get() return DigitalCredential object
